Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,ClassYear,DOB,Weight,Height,Hometown,Age,Jersey
,1230168761,B. Cushnie,Ben Cushnie,Cushnie,Ben,P,University of Southern California,USC,5047,USC,BBC,L,L,SO,-,180,6' 2","Santa Clarita, CA, US",0,41
,1609590768,M. Martinez,Maximo Martinez,Martinez,Maximo,P,University of Southern California,USC,5047,USC,BBC,R,R,SO,-,180,6' 0","Hawthorne, CA, US",0,10
,1331523966,C. Winchester,Cooper Winchester,Winchester,Cooper,C,Air Force Academy,AFA,730205440,Air Force,BBC,S,R,SO,2005-11-22,187,5' 11","New Orleans, LA, US",20,6
,1355169125,B. Navarre,Bryce Navarre,Navarre,Bryce,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,L,L,,2005-12-09,190,6' 1","Montgomery, TX, US",20,37
,1359978594,P. Barr,Preston Barr,Barr,Preston,P,University of Michigan,MICH,2290,Michigan,BBC,R,R,SO,2005-08-12,210,6' 3","Saint Joachim, Ontario, CAN",20,23
,1843583323,D. Mysza,David Mysza,Mysza,David,2B,UCLA,UCLA,5048,UCLA,BBC,L,R,SO,-,180,5' 10","Sierra Madre, CA, US",0,19
,1087726810,N. Langbehn,Nate Langbehn,Langbehn,Nate,P,University of Toledo,TOL,5388,Toledo,BBC,R,R,R-FR,2006-05-28,215,6' 4","Rothschild, WI, US",20,30
,1163938539,A. Ackel,Austin Ackel,Ackel,Austin,P,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,SO,-,220,6' 3","New Orleans, LA, US",0,46
,1682531057,P. Heben,Preston Heben,Heben,Preston,C,Belmont University,BEL,730190336,Belmont,BBC,R,R,SR,2003-09-21,200,6' 0","Fort Myers, FL, US",22,22
,1982791991,K. Gandhi,Krish Gandhi,Gandhi,Krish,P,Belmont University,BEL,730190336,Belmont,BBC,R,L,SO,-,170,6' 0","Suwanee, GA, US",0,29
,1568276827,H. Prather,Hideki Prather,Prather,Hideki,C,University of California,CAL,730152448,California,BBC,R,R,JR,2004-09-27,195,5' 10","Oakland, CA, US",21,3
,1944149473,G. Shupe,Garrett Shupe,Shupe,Garrett,P,North Dakota State University,NDSU,730343168,North Dakota State,BBC,R,R,SO,-,195,6' 4","Mosinee, WI, US",0,36
,1895647641,L. Fontenot,Landon Fontenot,Fontenot,Landon,P,Louisiana Tech University,LT,3374,Louisiana Tech,BBC,L,L,SO,-,200,5' 10","Stonewall, LA, US",0,17
,1342168362,T. Rabe,Taylor Rabe,Rabe,Taylor,P,University of Mississippi,MISS,5322,Ole Miss,BBC,R,R,SO,2004-08-27,200,6' 5","Greenville, SC, US",21,50
,1569192807,T. Long,Ty Long,Long,Ty,SS,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,R,R,SO,2004-10-02,186,6' 0","Ripley, MS, US",21,5
,1342169274,D. Smith,Dylan Smith,Smith,Dylan,P,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,R,R,JR,-,0,6' 4","Garner, NC, US",0,36
,1897978924,H. Lancaster,Hazen Lancaster,Lancaster,Hazen,P,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,L,L,SR,2002-11-07,200,6' 2","Raleigh, NC, US",23,37
,1287437539,M. Poppen,Mason Poppen,Poppen,Mason,C,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,L,R,SR,2003-03-20,195,5' 10","Rockwall, TX, US",23,39
,1206642476,S. Stevens,Sam Stevens,Stevens,Sam,P,Xavier University,XAV,5464,Xavier,BBC,R,R,SO,2006-07-05,180,6' 3","Austin, TX, US",20,11
,1099527276,G. Lyons,Gavin Lyons,Lyons,Gavin,P,Texas A&M University,TXAM,3032,Texas A&M,BBC,R,R,SO,2005-07-08,200,6' 3","Guilford, CT, US",21,27
,1548035156,B. Cowen,Brendan Cowen,Cowen,Brendan,P,University of Virginia,UVA,5415,Virginia,BBC,L,L,SO,2005-08-23,200,6' 4","Leesburg, VA, US",20,30
,1553948238,C. Patterson,CJ Patterson,Patterson,CJ,P,Norfolk State University,NORF,3904,Norfolk State,BBC,R,R,SR,-,195,6' 1","Newport News, VA, US",0,27
,1601132613,K. McGary,Ky McGary,McGary,Ky,OF,Arizona State University,ASU,5035,Arizona State,BBC,R,R,SO,2005-08-14,180,5' 11","Phoenix, AZ, US",20,17
,1794356816,J. Shropshire,Josh Shropshire,Shropshire,Josh,P,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,SO,2005-10-29,185,6' 1","Moore, OK, US",20,26
,1834973143,E. Almonte,Erick Almonte,Almonte,Erick,IF,Bethune-Cookman University,COOK,730152960,Bethune-Cookman,BBC,S,R,SR,2004-04-08,160,5' 11","Santo Domingo, DO",22,29
,1506771398,T. DeBrocky,Tyler DeBrocky,DeBrocky,Tyler,P,Canisius College,CAN,730218752,Canisius,BBC,R,R,SO,-,220,6' 3","Mahopac, NY, US",0,23
,1934974506,C. Tierney,Chardy Tierney,Tierney,Chardy,P,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,R,R,SO,-,195,6' 1","Lexington, KY, US",0,6
,1203183454,W. Calvo,Walker Calvo,Calvo,Walker,P,Army West Point,ARMY,4744,Army,BBC,R,R,SO,-,205,6' 3","Fullerton, CA, US",0,29
,1331242204,A. Carey,Aidan Carey,Carey,Aidan,P,George Washington University,GW,730249216,George Washington,BBC,R,R,SO,2006-07-19,190,6' 2","McLean, VA, US",19,32
,1615205604,D. Harris,Drew Harris,Harris,Drew,P,George Washington University,GW,730249216,George Washington,BBC,R,R,SO,-,185,6' 0","Haddon Heights, NJ, US",0,19
,1604185262,Z. Fetchel,Zachary Fetchel,Fetchel,Zachary,P,Rice University,RICE,2352,Rice,BBC,R,R,JR,2005-07-06,173,6' 3","Austin, TX, US",21,47
,1705490180,M. Hebert,Mason Hebert,Hebert,Mason,P,Fairleigh Dickinson University,FDU,730355200,Fairleigh Dickinson,BBC,R,R,SO,-,160,5' 10","West Hartford, CT, US",0,2
,1436229430,K. Vorster,Kian Vorster,Vorster,Kian,P,University of Louisville,LOU,5467,Louisville,BBC,R,R,SO,2006-09-01,195,5' 11","Louisville, KY, US",19,44
,1944254686,E. Edinger,Ethan Edinger,Edinger,Ethan,IF,University of Texas Rio Grande Valley,UTRGV,730192128,UT Rio Grande Valley,BBC,R,R,SR,2004-01-25,190,6' 0","Troy, MO, US",22,7
,1758030012,J. Diamond,Jaxon Diamond,Diamond,Jaxon,UTL,Murray State University,MURR,730188032,Murray State,BBC,R,R,R-JR,2003-08-14,195,6' 0","Johnson City, TN, US",22,11
,1342168211,R. Hench,Ryan Hench,Hench,Ryan,P,College of Charleston,COFC,730177792,College of Charleston,BBC,R,R,R-SO,2004-11-08,200,6' 2","Hillsborough, NC, US",21,27
,1906889799,O. Coil,Owen Coil,Coil,Owen,IF,Oral Roberts University,ORU,730180096,Oral Roberts,BBC,L,R,SO,-,180,5' 9","Stillwater, OK, US",0,5
,1792689868,X. Farnum,Xavier Farnum,Farnum,Xavier,C,Southern Illinois University,SIU,730349824,Southern Illinois,BBC,R,R,SO,2005-10-16,180,5' 10","Apline, GA, US",20,12
,1407717359,M. Roell,Mason Roell,Roell,Mason,3B,Indiana State University,INST,730350080,Indiana State,BBC,R,R,SO,-,189,6' 1","West Bend, WI, US",0,3
,1342168625,B. Williams,Brett Williams,Williams,Brett,C,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,R-SO,-,180,5' 11","Carlsbad, CA, US",0,19
,1597934109,C. Eaton,Cole Eaton,Eaton,Cole,OF,Texas Christian University,TCU,5045,TCU,BBC,R,R,R-SO,2004-07-14,185,6' 0","Elkhorn, NE, US",21,13
,1950717122,L. Barrett,Liam Barrett,Barrett,Liam,OF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,L,R,SO,2006-03-23,185,6' 0","Mountain View, CA, US",20,10
,1393988433,O. Lee,Oisin Lee,Lee,Oisin,P,University of Notre Dame,ND,225,Notre Dame,BBC,R,R,SO,2005-02-17,200,6' 6","Newton, MA, US",21,36
,1770161128,S. Callaway,Stetson Callaway,Callaway,Stetson,P,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,JR,2004-10-06,235,6' 4","Tuscola, TX, US",21,34
,1663218167,P. Contreras,Paul Contreras,Contreras,Paul,RF,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,JR,2005-08-05,205,6' 3","Salida, CA, US",20,25
,1570833138,M. Downing,Marcus Downing,Downing,Marcus,P,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,SO,2006-02-18,190,6' 3","Phoenix, AZ, US",20,41
,1093518873,W. Enright,William Enright,Enright,William,P,Canisius College,CAN,730218752,Canisius,BBC,R,R,SR,-,210,6' 3","Orchard Park, NY, US",0,38
,1342167017,J. Higgins,Justin Higgins,Higgins,Justin,3B,Davidson College,DAV,730363136,Davidson,BBC,R,R,R-SO,-,180,6' 0","New Canaan, CT, US",0,1
,1573556195,F. Diaz,Fredy Diaz,Diaz,Fredy,SS,Davidson College,DAV,730363136,Davidson,BBC,R,R,SO,2005-12-15,185,5' 11","Middletown, MD, US",20,2
,1342167125,M. Irby,Michael Irby,Irby,Michael,P,Elon University,ELON,730252544,Elon,BBC,R,R,R-SO,2004-07-13,210,6' 3","Harrisburg, PA, US",21,35
,1016199298,C. Stone,Cullen Stone,Stone,Cullen,UTL,Harvard University,HARV,5450,Harvard,BBC,R,R,SO,2004-06-18,185,6' 0","New Milford, CT, US",22,9
,1526877822,L. Baisley,Logan Baisley,Baisley,Logan,P,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,SO,2006-01-31,220,6' 4","Land O' Lakes, FL, US",20,28
,1342167514,C. Carbone,Cole Carbone,Carbone,Cole,C,University of Delaware,DEL,730203136,Delaware,BBC,L,R,JR,2003-10-16,190,6' 2","South Riding, VA, US",22,15
,1307558635,D. Stone,Duke Stone,Stone,Duke,P,Mississippi State University,MSST,5080,Mississippi State,BBC,R,R,SO,2005-09-20,225,6' 5","Uvalda, GA, US",20,11
,1942745285,C. Klug,Chris Klug,Klug,Chris,LF,U.S. Naval Academy,NAVY,508,Navy,BBC,R,R,SO,-,185,6' 0","Indianapolis, IN, US",0,14
,1850941944,K. Cloward,Kaden Cloward,Cloward,Kaden,P,Nicholls State University,NICH,730284032,Nicholls State,BBC,R,R,SR,-,235,6' 3","Salem, UT, US",0,26
,1030483281,K. Parsons,Kiefer Parsons,Parsons,Kiefer,P,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,L,L,JR,-,200,6' 2","Evansville, IN, US",0,42
,1124711394,N. Spaner,Nick Spaner,Spaner,Nick,C,College of the Holy Cross,HC,730310656,Holy Cross,BBC,R,R,SO,-,181,6' 3","Portsmouth, RI, US",0,8
,1098163321,B. Bergman,Brayden Bergman,Bergman,Brayden,P,Baylor University,BAY,3033,Baylor,BBC,R,R,R-FR,2005-09-25,200,6' 1","Parker, TX, US",20,10
,1893153714,T. Martin,Tommy Martin,Martin,Tommy,P,University of Maine,ME,730275840,Maine,BBC,R,R,SO,-,195,6' 4","Randolph, NJ, US",0,26
,1703082679,N. Jackson Jr.,Nicholas Jackson Jr.,Jackson Jr.,Nicholas,C,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,SO,-,230,5' 10","Atlanta, GA, US",0,55
,1605926847,C. O'Leary,Cade O'Leary,O'Leary,Cade,P,Florida State University,FSU,101,Florida State,BBC,R,R,SO,2005-11-18,190,6' 4","Nashville, TN, US",20,45
,1057076794,A. Pardo,Anthony Pardo,Pardo,Anthony,P,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,SO,-,200,6' 2","Andover, MN, US",0,40
,1172039876,K. Ferris,Kash Ferris,Ferris,Kash,P,Oral Roberts University,ORU,730180096,Oral Roberts,BBC,R,R,SO,2005-09-29,200,6' 2","Midwest City, OK, US",20,28
,1216538372,T. Schriefer,Toby Schriefer,Schriefer,Toby,P,Illinois State University,ILST,730258944,Illinois State,BBC,R,R,SO,-,200,6' 3","Bourbonnais, IL, US",0,28
,1342168780,T. Augedahl,Tristan Augedahl,Augedahl,Tristan,P,South Dakota State University,SDST,730323200,South Dakota State,BBC,L,L,SO,-,195,6' 8","Caledonia, MN, US",0,11
,1415916357,G. Derr,Gavin Derr,Derr,Gavin,P,Washington State University,WSU,4505,Washington State,BBC,L,L,SO,-,186,6' 1","Bend, OR, US",0,43
,1723934225,C. Mondey,Connor Mondey,Mondey,Connor,P,Sam Houston State University,SHSU,5363,Sam Houston State,BBC,R,R,SO,2005-11-01,180,6' 2","League City, TX, US",20,47
,1332517232,M. Whitaker,McKay Whitaker,Whitaker,McKay,IF,Bellarmine University,BU,730167552,Bellarmine,BBC,L,L,R-SO,-,193,6' 3","Worthington, OH, US",0,6
,1781140705,L. Wirt,Logan Wirt,Wirt,Logan,P,Bethune-Cookman University,COOK,730152960,Bethune-Cookman,BBC,R,R,SR,2004-08-21,225,6' 2","Orlando, FL, US",21,21
,1342169196,F. Spirito IV,Frank Spirito IV,Spirito IV,Frank,P,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,R-SO,-,210,6' 0","Bristol, CT, US",0,30
,1342168080,C. Scherer,Colin Scherer,Scherer,Colin,P,Monmouth University,MONM,4164,Monmouth,BBC,R,R,JR,-,200,6' 3","Ashburn, VA, US",0,44
,1342168081,G. Finarelli,Graedon Finarelli,Finarelli,Graedon,P,Monmouth University,MONM,4164,Monmouth,BBC,R,R,JR,-,215,6' 3","Dallas, PA, US",0,41
,1203142570,J. Calabrese,John Calabrese,Calabrese,John,RF,Bucknell University,BUCK,730214144,Bucknell,BBC,L,L,SO,-,175,5' 10","Staten Island, NY, US",0,41
,1017529742,B. Freker,Brodie Freker,Freker,Brodie,OF,George Washington University,GW,730249216,George Washington,BBC,R,R,SO,-,200,6' 1","Denville, NJ, US",0,4
,1700584472,N. Murphy,Nathan Murphy,Murphy,Nathan,P,George Washington University,GW,730249216,George Washington,BBC,L,L,SO,-,210,6' 1","Millersville, MD, US",0,41
,1325155353,D. Swanson,Deron Swanson,Swanson,Deron,P,University of Toledo,TOL,5388,Toledo,BBC,L,L,GRAD,2002-10-28,195,6' 3","Fort Wayne, IN, US",23,21
,1342167609,J. Barroqueiro,Jayden Barroqueiro,Barroqueiro,Jayden,P,Seton Hall University,HALL,730272512,Seton Hall,BBC,L,L,GRAD,2003-09-12,205,6' 1","Union, NJ, US",22,37
,1342167611,L. McGrath,Luke McGrath,McGrath,Luke,P,James Madison University,JMU,730340096,James Madison,BBC,R,R,R-SO,2005-05-06,185,6' 2","Charlotte, NC, US",21,10
,1384577975,B. Carter,Blake Carter,Carter,Blake,1B,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,SO,-,215,6' 3","Knoxville, TN, US",0,4
,1882668440,N. Santivanez,Nicholas Santivanez,Santivanez,Nicholas,P,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,L,R,SO,-,185,6' 3","Orange, CA, US",0,31
,1342167994,W. Shaw,Walker Shaw,Shaw,Walker,P,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,L,L,R-SO,2005-03-13,190,6' 6","Norcross, GA, US",21,31
,1422334583,J. Haynes,Jaxon Haynes,Haynes,Jaxon,C,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,R,R,SR,-,220,6' 3","Walnut Springs, TX, US",0,20
,1902918747,B. Alexander,Brady Alexander,Alexander,Brady,OF,Ohio University,OHIO,730298368,Ohio,BBC,R,L,SO,-,185,6' 0","Glenshaw, PA, US",0,7
,1381661652,J. Ugo,Jackson Ugo,Ugo,Jackson,P,Murray State University,MURR,730188032,Murray State,BBC,L,L,JR,-,195,6' 1","Tinley Park, IL, US",0,40
,1877250109,T. Nikolis,Trevor Nikolis,Nikolis,Trevor,P,University of North Florida,UNF,730296832,North Florida,BBC,R,R,SO,2006-05-20,219,6' 1","Naples, FL, US",20,20
,1646579813,M. Powell,Michael Powell,Powell,Michael,3B,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,L,R,SO,-,185,6' 3","Alexandria, VA, US",0,14
,1048946592,M. McCarroll,Mason McCarroll,McCarroll,Mason,P,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,L,L,SO,-,200,6' 2","East Haven, CT, US",0,33
,1120767715,E. Sanchez Jr,Edwin Sanchez Jr,Sanchez Jr,Edwin,P,Coppin State University,COPP,730194176,Coppin State,BBC,L,L,FR,-,180,6' 1","Tuckahoe, NY, US",0,45
,1267965744,R. Scialabba,Ryan Scialabba,Scialabba,Ryan,IF,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,R,R,SR,-,180,5' 10","Cheshire, CT, US",0,25
,1837902331,A. Kasbarian,Alexander Kasbarian,Kasbarian,Alexander,P,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,R,R,SR,-,215,6' 2","Newtown, CT, US",0,43
,1931873135,N. Christon,Niko Christon,Christon,Niko,P,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,R,R,SO,-,175,6' 0","Stamford, CT, US",0,30
,1067176853,N. Fletcher,Nate Fletcher,Fletcher,Nate,P,University of Rhode Island,URI,730163712,Rhode Island,BBC,L,L,SO,-,200,6' 4","Aurora, OH, US",0,30
,1342168541,D. Maceda,Derek Maceda,Maceda,Derek,LF,University of Rhode Island,URI,730163712,Rhode Island,BBC,L,R,R-SO,-,175,6' 0","North Attleboro, MA, US",0,25
,1877305234,A. Santiago-Cruz,Angel Santiago-Cruz,Santiago-Cruz,Angel,P,University of Richmond,RICH,730171904,Richmond,BBC,R,R,SO,-,215,6' 2","Severna Park, MD, US",0,19
,1342168675,W. Lawrence,Will Lawrence,Lawrence,Will,C,Samford University,SAM,730386432,Samford,BBC,R,R,R-SO,2004-05-26,220,6' 4","Hoover, AL, US",22,41
,1473440919,M. Speicher,Matt Speicher,Speicher,Matt,P,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,L,SO,-,190,6' 4","Bear, DE, US",0,28
,1869727746,E. Cross,Eric Cross,Cross,Eric,IF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,R,SO,-,150,5' 8","Ambler, PA, US",0,8
,1342167121,C. Hall,Chance Hall,Hall,Chance,OF,East Carolina University,ECU,730270720,East Carolina,BBC,R,R,R-SO,2005-03-24,179,6' 1","North Myrtle Beach, SC, US",21,61
,1735982407,B. McDougal,Ben McDougal,McDougal,Ben,P,West Virginia University,WVU,5327,West Virginia,BBC,L,L,SR,2004-05-03,200,6' 5","Bridgeport, WV, US",22,55
,1767521831,B. Marshall,Brady Marshall,Marshall,Brady,UTL,Kent State University,KENT,730315008,Kent State,BBC,R,R,SO,-,170,5' 11","Wooster, OH, US",0,4
,1237204199,D. Jackson,Dante Jackson,Jackson,Dante,P,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,L,L,R-SR,-,156,6' 7","Laguna Woods, CA, US",0,39
,1722269993,L. Borboa,Logan Borboa,Borboa,Logan,P,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,R,R,JR,-,210,6' 1","Fresno, CA, US",0,22
,1342166812,K. Julks,Kobe Julks,Julks,Kobe,P,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,SR,-,210,6' 4","Chatham, MA, US",0,29
,1342167795,R. Porche,Ryan Porche,Porche,Ryan,P,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,JR,2004-07-07,225,6' 4","River Ridge, LA, US",22,35
,1763126197,E. Menzel,Evan Menzel,Menzel,Evan,2B,University of Connecticut,CONN,5486,Connecticut,BBC,L,R,SO,-,175,5' 9","Coventry, CT, US",0,4
,1088034266,A. England,Aaron England,England,Aaron,P,University of Louisville,LOU,5467,Louisville,BBC,L,L,SO,2006-03-26,225,6' 2","Cincinnati, OH, US",20,47
,1710603878,D. Lebron,Derek Lebron,Lebron,Derek,P,Murray State University,MURR,730188032,Murray State,BBC,R,R,SR,-,210,6' 1","Rosedale, IN, US",0,16
,1454886178,M. Hamilton,Matt Hamilton,Hamilton,Matt,P,Davidson College,DAV,730363136,Davidson,BBC,R,R,SO,-,175,6' 2","Rose Valley, PA, US",0,40
,1469458849,T. Kane,Tyler Kane,Kane,Tyler,P,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,R-JR,-,165,5' 9","Manalapan, NJ, US",0,16
,1241745538,X. Hirsch,Xavier Hirsch,Hirsch,Xavier,P,University of Notre Dame,ND,225,Notre Dame,BBC,L,R,SR,2003-11-14,205,6' 5","Mansfield, TX, US",22,30
,1342168288,T. Reader,Troy Reader,Reader,Troy,C,University of Notre Dame,ND,225,Notre Dame,BBC,R,R,JR,2004-05-17,200,6' 0","Tampa, FL, US",22,9
,1898505359,C. Smith,Cody Smith,Smith,Cody,P,Mercyhurst College,MCYH,730196224,Mercyhurst,BBC,L,L,GRAD,-,0,6' 4","Harborcreek, PA, US",0,4
,1342169598,D. Rivers,Davis Rivers,Rivers,Davis,P,Wofford College,WOF,730176512,Wofford,BBC,R,R,JR,2005-01-27,205,6' 1","Columbia, SC, US",21,12
,1608710161,J. Irizarry,Julian Irizarry,Irizarry,Julian,LF,University of Pittsburgh,PITT,5424,Pittsburgh,BBC,L,R,SO,2005-10-18,175,5' 9","Pembroke Pines, FL, US",20,13
,1209290796,J. Maynard,Jace Maynard,Maynard,Jace,P,Texas Southern University,TXSO,4768,Texas Southern,BBC,L,L,SR,-,185,6' 1","Dickinson, TX, US",0,19
,1647324625,B. Moser,Ben Moser,Moser,Ben,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,R,R,SO,-,230,6' 5","Menomonee Falls, WI, US",0,48
,1848151360,B. Campbell,Bryce Campbell,Campbell,Bryce,2B,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,SR,2004-04-14,215,6' 4","Turlock, CA, US",22,20
,1347892829,M. Cruz,Matt Cruz,Cruz,Matt,P,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,SO,2006-03-09,175,5' 11","Bellmore, NY, US",20,1
,1438237565,A. Lombana,Andrew Lombana,Lombana,Andrew,P,Dartmouth College,DART,730216192,Dartmouth,BBC,L,L,SO,-,200,6' 2","South Jordan, UT, US",0,28
,1392348313,W. White,Will White,White,Will,C,Butler University,BUT,730283520,Butler,BBC,R,R,R-JR,2004-02-28,181,5' 11","Northridge, CA, US",22,36
,1342169144,C. Timothy,Carson Timothy,Timothy,Carson,P,Sacramento State University,SAC,730293760,Sacramento State,BBC,R,R,SO,2005-04-26,190,6' 0","Woodland, CA, US",21,24
,1226661598,N. Girard,Nolan Girard,Girard,Nolan,P,Illinois State University,ILST,730258944,Illinois State,BBC,R,L,SO,2006-08-13,195,6' 3","Northbrook, IL, US",19,40
,1402942226,P. Hughes,PJ Hughes,Hughes,PJ,IF,University of Richmond,RICH,730171904,Richmond,BBC,R,R,JR,-,170,5' 11","Manhattan, KS, US",0,0
,1575862390,A. Bardi,Aidan Bardi,Bardi,Aidan,2B,University of Maine,ME,730275840,Maine,BBC,R,R,SO,2006-07-17,185,5' 11","Wantagh, NY, US",19,28
,1342169099,G. Bonanno,Grayson Bonanno,Bonanno,Grayson,P,UC Davis,UCD,730153984,UC Davis,BBC,R,R,R-SO,-,200,6' 4","Encinitas, CA, US",0,13
,1040921841,C. Jenkins,Cole Jenkins,Jenkins,Cole,SS,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,SO,2005-07-06,170,5' 10","Highlands Ranch, CO, US",21,43
,1342167704,J. McMullan,Jack McMullan,McMullan,Jack,C,Longwood University,LONG,730219264,Longwood,BBC,R,R,SO,2004-11-22,205,6' 2","Earlysville, VA, US",21,6
,1255042691,C. Tarantino,Cooper Tarantino,Tarantino,Cooper,C,Northeastern University,NE,343,Northeastern,BBC,R,R,SO,2006-05-11,195,6' 0","Sudbury, MA, US",20,19
,1342168676,B. Viskovich,Bryant Viskovich,Viskovich,Bryant,OF,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,R-SO,2004-11-01,205,6' 0","Los Gatos, CA, US",21,18
,1342169183,A. Espinoza,Aidan Espinoza,Espinoza,Aidan,OF,UCLA,UCLA,5048,UCLA,BBC,L,L,R-SO,2004-11-27,190,5' 11","Huntington Beach, CA, US",21,5
,1141554382,H. Jung-Goldberg,Hayden Jung-Goldberg,Jung-Goldberg,Hayden,UTL,Manhattan College,MAN,730363648,Manhattan,BBC,L,R,R-SR,2003-01-02,195,6' 1","Palo Alto, CA, US",23,15
,1516510797,W. Moore,Wes Moore,Moore,Wes,P,Georgia State University,GAST,730239744,Georgia State,BBC,R,R,SR,2004-05-04,200,6' 6","Cartersville, GA, US",22,41
,1447439750,K. Kiser,Kaden Kiser,Kiser,Kaden,P,The Citadel,CIT,730366720,The Citadel,BBC,L,L,JR,-,215,6' 5","Columbus, OH, US",0,17
,1845809362,B. Matuschat,Bryan Matuschat,Matuschat,Bryan,P,Sacred Heart University,SHU,730194944,Sacred Heart,BBC,R,R,SO,-,190,6' 4","Point Pleasant, NJ, US",0,19
,1383309219,G. Tirado,Gabriel Tirado,Tirado,Gabriel,C,University of Connecticut,CONN,5486,Connecticut,BBC,L,R,SO,2005-11-21,205,5' 8","Newington, CT, US",20,42
,1273707149,K. Hamilton,Kehler Hamilton,Hamilton,Kehler,P,Elon University,ELON,730252544,Elon,BBC,R,R,SO,2005-02-24,200,6' 2","Haymarket, VA, US",21,26
,1319293716,J. Donlin,Jack Donlin,Donlin,Jack,P,University of Maine,ME,730275840,Maine,BBC,R,L,SO,-,220,6' 2","Cazenovia, NY, US",0,17
,1342170872,N. Garcia,Nomar Garcia,Garcia,Nomar,SS,Indiana State University,INST,730350080,Indiana State,BBC,R,R,SR,-,184,6' 1","Santo Domingo, DO",0,9
,1380564621,C. Richardson,Corey Richardson,Richardson,Corey,P,Jackson State University,JKST,730378240,Jackson State,BBC,L,L,SO,2006-02-23,200,6' 2","Birmingham, AL, US",20,33
,1334223916,K. Maurer,Kevin Maurer,Maurer,Kevin,P,U.S. Naval Academy,NAVY,508,Navy,BBC,L,L,SO,-,180,5' 9","Canton, GA, US",0,46
,1342168626,F. Chapman,Finn Chapman,Chapman,Finn,P,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,R-SO,2005-10-26,204,6' 3","Vacaville, CA, US",20,12
,1535161856,B. Thacker,Bryson Thacker,Thacker,Bryson,P,West Virginia University,WVU,5327,West Virginia,BBC,L,L,R-SO,2005-05-27,189,6' 2","Rome, GA, US",21,10
,1138907650,J. Ramos,Julio Ramos,Ramos,Julio,P,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,SR,-,190,5' 11","Nogales, AZ, US",0,16
,1698509572,A. Cruz,Angel Cruz,Cruz,Angel,P,Northeastern University,NE,343,Northeastern,BBC,R,R,SO,2006-08-06,165,5' 9","San Juan, PR",19,46
,1068085806,C. McCabe,Connor McCabe,McCabe,Connor,OF,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,L,R,SO,-,205,6' 2","San Antonio, TX, US",0,30
,1660711339,L. Riggs,Luke Riggs,Riggs,Luke,P,Oakland University,OAK,5386,Oakland,BBC,S,R,R-SO,2005-05-11,148,5' 11","Corona, CA, US",21,33
,1193489898,P. Watkins,Preston Watkins,Watkins,Preston,P,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,R,R,JR,2004-08-03,205,6' 3","Deer Park, TX, US",21,43
